Gép;Pozíció;Cikkszám;Model;Msd;Msd szint;Idõ
4;257;CH_CPICS03250A;Chrony IVI;Nem;Nincs;-
4;259;CH_CPICS03373A;Chrony IVI;Igen;3;168 óra (7nap)
4;502;CHS00147F_F2_AP;Chrony IVI;Igen;3;168 óra (7nap)
4;503;CHS00146F_F2_AP;Chrony IVI;Igen;3;168 óra (7nap)
4;504;CHS00145F_F2_AP;Chrony IVI;Igen;3;168 óra (7nap)
4;505;CHS00140F_F2_AP;Chrony IVI;Igen;3;168 óra (7nap)
4;506;CH_CPICS03418A;Chrony IVI;Igen;3;168 óra (7nap)
4;507;CH_CPICS03299A;Chrony IVI;Igen;3;168 óra (7nap)
4;508;CH_CPICS03260A;Chrony IVI;Igen;3;168 óra (7nap)
4;509;CH_CPCON02233A;Chrony IVI;Nem;Nincs;-
4;510;CHS00146F_F1_AP;Chrony IVI;Igen;3;168 óra (7nap)
4;511;CHS00140F_F1_AP;Chrony IVI;Igen;3;168 óra (7nap)
4;512;CHS00145F_F1_AP;Chrony IVI;Igen;3;168 óra (7nap)
4;513;CHS00147F_F1_AP;Chrony IVI;Igen;3;168 óra (7nap)
1;111;CH_CPCAP02704A;K9;Nem;Nincs;-
1;112;CH_CPCAP10104A;K9;Nem;Nincs;-
1;113;CH_CPCAP10012A;K9;Nem;Nincs;-
1;114;CH_CPCAP10014A;K9;Nem;Nincs;-
1;115;CH_CPCAP10455A;K9;Nem;Nincs;-
1;116;CH_CPCAP10850A;K9;Nem;Nincs;-
1;117;CH_CPCAP10877A;K9;Nem;Nincs;-
1;118;CH_CPRES05751A;K9;Nem;Nincs;-
1;119;CH_CPRES15803A;K9;Nem;Nincs;-
1;120;CH_CPRES15888A;K9;Nem;Nincs;-
1;121;CH_CPRES15917A;K9;Nem;Nincs;-
1;122;CH_CPRES16350A;K9;Nem;Nincs;-
1;123;CH_CPRES16361A;K9;Nem;Nincs;-
1;124;CH_CPRES16442A;K9;Nem;Nincs;-
1;201;CH_CPDIO00585A;K9;Nem;Nincs;-
1;202;CH_CPFER00040A;K9;Nem;Nincs;-
1;203;CH_CPFER00086A;K9;Nem;Nincs;-
1;204;CH_CPRES05748A;K9;Nem;Nincs;-
1;205;CH_CPRES15574A;K9;Nem;Nincs;-
1;206;CH_CPRES15789A;K9;Nem;Nincs;-
1;207;CH_CPRES15835A;K9;Nem;Nincs;-
1;208;CH_CPRES15850A;K9;Nem;Nincs;-
1;209;CH_CPRES15953A;K9;Nem;Nincs;-
1;210;CH_CPRES15964A;K9;Nem;Nincs;-
1;211;CH_CPRES15993A;K9;Nem;Nincs;-
1;212;CH_CPRES16024A;K9;Nem;Nincs;-
1;213;CH_CPRES16031A;K9;Nem;Nincs;-
1;214;CH_CPRES16063A;K9;Nem;Nincs;-
1;215;CH_CPRES16077A;K9;Nem;Nincs;-
1;216;CH_CPRES16087A;K9;Nem;Nincs;-
1;217;CH_CPRES16284A;K9;Nem;Nincs;-
1;218;CH_CPRES16349A;K9;Nem;Nincs;-
1;219;CH_CPRES16356A;K9;Nem;Nincs;-
1;220;CH_CPRES16366A;K9;Nem;Nincs;-
1;221;CH_CPRES16368A;K9;Nem;Nincs;-
1;222;CH_CPRES15874A;K9;Nem;Nincs;-
1;223;CH_CPCAP02874A;K9;Nem;Nincs;-
1;224;CH_CPCAP10557A;K9;Nem;Nincs;-
1;225;CH_CPCAP11024A;K9;Nem;Nincs;-
1;226;CH_CPCAP11028A;K9;Nem;Nincs;-
1;227;CH_CPCAP11218A;K9;Nem;Nincs;-
1;228;CH_CPICS03239A;K9;Nem;Nincs;-
1;229;CH_CPIND01273A;K9;Nem;Nincs;-
1;230;CH_CPIND01274A;K9;Nem;Nincs;-
1;231;CH_CPRES14559A;K9;Nem;Nincs;-
1;232;CH_CPRES15200A;K9;Nem;Nincs;-
1;233;CH_CPRES15477A;K9;Nem;Nincs;-
1;234;CH_CPRES15551A;K9;Nem;Nincs;-
1;235;CH_CPCAP10061A;K9;Nem;Nincs;-
1;236;CH_CPCAP12012A;K9;Nem;Nincs;-
1;237;CH_CPRES12138A;K9;Nem;Nincs;-
1;238;CH_CPRES12154A;K9;Nem;Nincs;-
1;239;CH_CPCAP02857A;K9;Nem;Nincs;-
1;240;CH_CPCAP04059A;K9;Nem;Nincs;-
1;241;CH_CPCAP10009A;K9;Nem;Nincs;-
1;242;CH_CPCAP10407A;K9;Nem;Nincs;-
1;243;CH_CPCAP10417A;K9;Nem;Nincs;-
1;244;CH_CPDIO00414A;K9;Nem;Nincs;-
2;101;CH_CPRES12593A;K9;Nem;Nincs;-
2;102;CH_CPRES05749A;K9;Nem;Nincs;-
2;103;CH_CPRES05750A;K9;Nem;Nincs;-
2;104;CH_CPRES05752A;K9;Nem;Nincs;-
2;105;CH_CPRES05760A;K9;Nem;Nincs;-
2;106;CH_CPRES05765A;K9;Nem;Nincs;-
2;107;CH_CPRES15907A;K9;Nem;Nincs;-
2;108;CH_CPRES15949A;K9;Nem;Nincs;-
2;109;CH_CPRES15969A;K9;Nem;Nincs;-
2;110;CH_CPRES15997A;K9;Nem;Nincs;-
2;111;CH_CPRES16013A;K9;Nem;Nincs;-
2;112;CH_CPRES16049A;K9;Nem;Nincs;-
2;113;CH_CPRES16110A;K9;Nem;Nincs;-
2;114;CH_CPRES16308A;K9;Nem;Nincs;-
2;115;CH_CPRES16332A;K9;Nem;Nincs;-
2;116;CH_CPRES16336A;K9;Nem;Nincs;-
2;117;CH_CPRES16372A;K9;Nem;Nincs;-
2;118;CH_CPRES16380A;K9;Nem;Nincs;-
2;119;CH_CPRES16409A;K9;Nem;Nincs;-
2;120;CH_CPRES16425A;K9;Nem;Nincs;-
2;121;CH_CPTRT00310A;K9;Nem;Nincs;-
2;123;CH_CPTRT00655A;K9;Nem;Nincs;-
2;124;CH_CPXOS00123A;K9;Nem;Nincs;-
2;125;CH_CPXOS00124A;K9;Nem;Nincs;-
2;126;CH_CPXTA00122A;K9;Nem;Nincs;-
2;127;CH_CPIND01080A;K9;Nem;Nincs;-
2;128;CH_CPPRO00034A;K9;Nem;Nincs;-
2;129;CH_CPCAP10537A;K9;Nem;Nincs;-
2;130;CH_CPCAP10551A;K9;Nem;Nincs;-
2;131;CH_CPCAP10555A;K9;Nem;Nincs;-
2;132;CH_CPCAP11206A;K9;Nem;Nincs;-
2;133;CH_CPICS03374A;K9;Nem;Nincs;-
2;134;CH_CPICS03444A;K9;Nem;Nincs;-
2;135;CH_CPCAP05317A;K9;Nem;Nincs;-
2;136;CH_CPCAP10095A;K9;Nem;Nincs;-
2;137;CH_CPCAP10415A;K9;Nem;Nincs;-
2;138;CH_CPCAP10463A;K9;Nem;Nincs;-
2;139;CH_CPCAP10843A;K9;Nem;Nincs;-
2;140;CH_CPCAP10857A;K9;Nem;Nincs;-
2;141;CH_CPCAP10859A;K9;Nem;Nincs;-
2;142;CH_CPCAP10860A;K9;Nem;Nincs;-
2;143;CH_CPCAP10864A;K9;Nem;Nincs;-
2;144;CH_CPCAP10865A;K9;Nem;Nincs;-
2;145;CH_CPCAP10866A;K9;Nem;Nincs;-
2;146;CH_CPCAP10869A;K9;Nem;Nincs;-
2;147;CH_CPCAP12152A;K9;Nem;Nincs;-
2;148;CH_CPCAP12192A;K9;Nem;Nincs;-
2;149;CH_CPCAP12269A;K9;Nem;Nincs;-
2;150;CH_CPIND00337A;K9;Nem;Nincs;-
2;151;CH_CPICS03461A;K9;Igen;2;1 év
2;153;CH_CPIND01272A;K9;Nem;Nincs;-
2;154;CH_CPIND01498A;K9;Nem;Nincs;-
2;155;CH_CPRES15271A;K9;Nem;Nincs;-
2;201;CH_CPICS03282A;K9;Nem;Nincs;-
2;202;CH_CPICS03283A;K9;Nem;Nincs;-
2;203;CH_CPICS03394A;K9;Nem;Nincs;-
2;204;CH_CPIND01097A;K9;Nem;Nincs;-
2;205;CH_CPRES12456A;K9;Nem;Nincs;-
2;206;CH_CPRES13369A;K9;Nem;Nincs;-
2;207;CH_CPRES13912A;K9;Nem;Nincs;-
2;208;CH_CPRES14743A;K9;Nem;Nincs;-
2;209;CH_CPTRT00271A;K9;Nem;Nincs;-
2;210;CH_CPRES15632A;K9;Nem;Nincs;-
2;211;CH_CPRES15725A;K9;Nem;Nincs;-
2;212;CH_CPRES16008A;K9;Nem;Nincs;-
2;213;CH_CPRES16021A;K9;Nem;Nincs;-
2;214;CH_CPRES16078A;K9;Nem;Nincs;-
2;215;CH_CPRES16083A;K9;Nem;Nincs;-
2;216;CH_CPRES16088A;K9;Nem;Nincs;-
2;217;CH_CPRES16344A;K9;Nem;Nincs;-
2;218;CH_CPRES16431A;K9;Nem;Nincs;-
2;221;CH_CPSHI00105A;K9;Nem;Nincs;-
2;223;CH_CPXTA00125A;K9;Nem;Nincs;-
2;224;CH_CPCAP03529A;K9;Nem;Nincs;-
2;225;CH_CPCAP03774A;K9;Nem;Nincs;-
2;226;CH_CPCAP10481A;K9;Nem;Nincs;-
2;227;CH_CPCAP10566A;K9;Nem;Nincs;-
2;228;CH_CPCAP10633A;K9;Nem;Nincs;-
2;229;CH_CPCAP10672A;K9;Nem;Nincs;-
2;230;CH_CPDIO00098A;K9;Nem;Nincs;-
2;231;CH_CPDIO00178A;K9;Nem;Nincs;-
2;232;CH_CPDIO00324A;K9;Nem;Nincs;-
2;233;CH_CPDIO00489A;K9;Nem;Nincs;-
2;234;CH_CPDIO00576A;K9;Nem;Nincs;-
2;235;CH_CPFER00027A;K9;Nem;Nincs;-
2;236;CH_CPFER00542A;K9;Nem;Nincs;-
2;237;CH_CPFLT00095A;K9;Nem;Nincs;-
2;238;CH_CPCAP10411A;K9;Nem;Nincs;-
2;239;CH_CPCAP10445A;K9;Nem;Nincs;-
2;240;CH_CPCAP10472A;K9;Nem;Nincs;-
2;241;CH_CPCAP10858A;K9;Nem;Nincs;-
2;242;CH_CPFER00046A;K9;Nem;Nincs;-
2;243;CH_CPICS03038A;K9;Igen;3;168 óra (7nap)
3;103;CH_CPIND01600A;K9;Nem;Nincs;-
3;105;CH_CPICS03339A;K9;Igen;3;168 óra (7nap)
3;107;CH_CPIND01958A;K9;Nem;Nincs;-
3;109;CH_CPICS03280A;K9;Igen;3;168 óra (7nap)
3;111;CH_CPICS02792A;K9;Nem;Nincs;-
3;115;CH_CPICS03143A;K9;Igen;3;168 óra (7nap)
3;201;CH_CPCAP10854A;K9;Nem;Nincs;-
3;202;CH_CPCAP10856A;K9;Nem;Nincs;-
3;203;CH_CPICS03266A;K9;Igen;2;1 év
3;205;CH_CPICS03289A;K9;Igen;2;1 év
3;207;CH_CPIND00345A;K9;Nem;Nincs;-
3;208;CH_CPIND01847A;K9;Nem;Nincs;-
3;209;CH_CPIND01918A;K9;Nem;Nincs;-
3;210;CH_CPPRO00135A;K9;Nem;Nincs;-
3;211;CH_CPRES15495A;K9;Nem;Nincs;-
3;212;CH_CPRES05436A;K9;Nem;Nincs;-
3;213;CH_CPTRT00654A;K9;Nem;Nincs;-
3;215;CH_CPRES12202A;K9;Nem;Nincs;-
3;216;CH_CPRES15811A;K9;Nem;Nincs;-
3;217;CH_CPRES15821A;K9;Nem;Nincs;-
3;218;CH_CPRES15979A;K9;Nem;Nincs;-
3;219;CH_CPRES16027A;K9;Nem;Nincs;-
3;220;CH_CPRES16153A;K9;Nem;Nincs;-
3;221;CH_CPCAP02853A;K9;Nem;Nincs;-
3;222;CH_CPCAP03591A;K9;Nem;Nincs;-
3;223;CH_CPCAP03777A;K9;Nem;Nincs;-
3;224;CH_CPCAP03781A;K9;Nem;Nincs;-
3;225;CH_CPCAP10478A;K9;Nem;Nincs;-
3;226;CH_CPCAP10487A;K9;Nem;Nincs;-
3;227;CH_CPCAP10489A;K9;Nem;Nincs;-
3;228;CH_CPCAP10563A;K9;Nem;Nincs;-
3;229;CH_CPDIO00506A;K9;Nem;Nincs;-
3;230;CH_CPFER00017A;K9;Nem;Nincs;-
3;231;CH_CPDIO00575A;K9;Nem;Nincs;-
3;233;CH_CPICS03240A;K9;Nem;Nincs;-
3;234;CH_CPCAP02862A;K9;Nem;Nincs;-
3;235;CH_CPCAP04057A;K9;Nem;Nincs;-
3;236;CH_CPCAP04061A;K9;Nem;Nincs;-
3;237;CH_CPCAP10845A;K9;Nem;Nincs;-
3;238;CH_CPCAP10849A;K9;Nem;Nincs;-
3;501;CH_CPICS03304A;K9;Igen;3;168 óra (7nap)
4;101;CH_CPRES05767A;K9;Nem;Nincs;-
4;103;CH_CPICS03440A;K9;Igen;3;168 óra (7nap)
4;105;CH_CPICS02953A;K9;Nem;Nincs;-
4;109;CH_CPICS02990A;K9;Igen;3;168 óra (7nap)
4;111;CH_CPIND00347A;K9;Nem;Nincs;-
4;113;CH_CPICS03324A;K9;Igen;2;1 év
4;115;CH_CPIND01499A;K9;Nem;Nincs;-
4;117;CH_CPIND01520A;K9;Nem;Nincs;-
4;119;CH_CPDIO00398A;K9;Nem;Nincs;-
4;202;CH_CPCAP02201A;K9;Nem;Nincs;-
4;207;CH_CPCON01591A;K9;Nem;Nincs;-
4;209;CH_CPICS01036A;K9;Nem;Nincs;-
4;211;CH_CPIND01827A;K9;Nem;Nincs;-
4;213;CH_CPIND01622A;K9;Nem;Nincs;-
4;215;CH_CPICS02794A;K9;Igen;3;168 óra (7nap)
4;219;CH_CPCAP04171A;K9;Nem;Nincs;-
4;221;CH_CPCAP04174A;K9;Nem;Nincs;-
4;229;CH_CPCON01888A;K9;Nem;Nincs;-
4;235;CH_CPICS03037A;K9;Igen;3;168 óra (7nap)
4;239;CH_CPCAP04177A;K9;Nem;Nincs;-
4;243;CH_CPCON02376A;K9;Nem;Nincs;-
4;249;CH_CPSHI00099A;K9;Nem;Nincs;-
4;501;CH_CPICS03315A;K9;Igen;3;168 óra (7nap)
4;502;CH_CPCON02319A;K9;Nem;Nincs;-
4;503;CH_CPICS03036A;K9;Igen;2;1 év
1;105;CH_99861_60605;KOITO;Nem;Nincs;-
1;106;CH_99875_61035;KOITO;Nem;Nincs;-
1;107;CH_99862_00515;KOITO;Nem;Nincs;-
1;108;CH_99861_00720;KOITO;Nem;Nincs;-
1;109;CH_99861_00631;KOITO;Nem;Nincs;-
1;110;CH_99861_00535;KOITO;Nem;Nincs;-
1;111;CH_99861_80510;KOITO;Nem;Nincs;-
1;112;CH_99875_61034;KOITO;Nem;Nincs;-
1;113;CH_99861_50308;KOITO;Nem;Nincs;-
1;114;CH_99880_00580;KOITO;Nem;Nincs;-
1;115;CH_99861_00104;KOITO;Nem;Nincs;-
1;116;CH_99842_64753;KOITO;Nem;Nincs;-
1;117;CH_99835_03123;KOITO;Nem;Nincs;-
1;119;CH_99821_95360;KOITO;Nem;Nincs;-
1;121;CH_99815_90221;KOITO;Nem;Nincs;-
1;123;CH_99814_02215;KOITO;Nem;Nincs;-
1;124;CH_99814_02198;KOITO;Nem;Nincs;-
1;125;CH_99814_02157;KOITO;Nem;Nincs;-
1;127;CH_99814_01160;KOITO;Nem;Nincs;-
1;129;CH_99834_00074;KOITO;Igen;3;168 óra (7nap)
1;201;CH_99867_50514;KOITO;Nem;Nincs;-
1;202;CH_99863_00305;KOITO;Nem;Nincs;-
1;203;CH_99861_50612;KOITO;Nem;Nincs;-
1;205;CH_99814_01140;KOITO;Nem;Nincs;-
1;206;CH_99812_01449;KOITO;Nem;Nincs;-
1;207;CH_99835_03103;KOITO;Nem;Nincs;-
1;208;CH_99835_03105;KOITO;Nem;Nincs;-
1;209;CH_99842_61515;KOITO;Nem;Nincs;-
1;210;CH_99842_61536;KOITO;Nem;Nincs;-
1;211;CH_99861_00427;KOITO;Nem;Nincs;-
1;212;CH_99862_20616;KOITO;Nem;Nincs;-
1;213;CH_99863_00510;KOITO;Nem;Nincs;-
1;214;CH_99863_90611;KOITO;Nem;Nincs;-
1;215;CH_99864_70617;KOITO;Nem;Nincs;-
1;216;CH_99872_61039;KOITO;Nem;Nincs;-
1;217;CH_99872_61051;KOITO;Nem;Nincs;-
1;218;CH_99872_61059;KOITO;Nem;Nincs;-
1;219;CH_99842_31053;KOITO;Nem;Nincs;-
1;220;CH_99864_70616;KOITO;Nem;Nincs;-
1;221;CH_99814_01154;KOITO;Nem;Nincs;-
1;222;CH_99814_01155;KOITO;Nem;Nincs;-
1;223;CH_99814_02195;KOITO;Nem;Nincs;-
1;224;CH_99814_02244;KOITO;Nem;Nincs;-
1;225;CH_99814_06026;KOITO;Nem;Nincs;-
1;226;CH_99819_00030;KOITO;Nem;Nincs;-
1;227;CH_99835_03126;KOITO;Nem;Nincs;-
1;228;CH_99842_31075;KOITO;Nem;Nincs;-
1;229;CH_99842_34762;KOITO;Nem;Nincs;-
1;230;CH_99842_62259;KOITO;Nem;Nincs;-
1;231;CH_99842_41063;KOITO;Nem;Nincs;-
1;232;CH_99842_68224;KOITO;Nem;Nincs;-
1;233;CH_99856_04762;KOITO;Nem;Nincs;-
1;234;CH_99860_70001;KOITO;Nem;Nincs;-
1;235;CH_99861_00717;KOITO;Nem;Nincs;-
1;236;CH_99861_10102;KOITO;Nem;Nincs;-
1;237;CH_99864_30307;KOITO;Nem;Nincs;-
1;238;CH_99865_10104;KOITO;Nem;Nincs;-
2;101;CH_99840_53373;KOITO;Nem;Nincs;-
2;103;CH_99833_00041;KOITO;Nem;Nincs;-
2;105;CH_99875_61021;KOITO;Nem;Nincs;-
2;106;CH_99869_10609;KOITO;Nem;Nincs;-
2;107;CH_99870_54773;KOITO;Nem;Nincs;-
2;109;CH_99866_80510;KOITO;Nem;Nincs;-
2;110;CH_99861_00423;KOITO;Nem;Nincs;-
2;111;CH_99875_72251;KOITO;Nem;Nincs;-
2;112;CH_99872_62256;KOITO;Nem;Nincs;-
2;113;CH_99872_62253;KOITO;Nem;Nincs;-
2;114;CH_99865_10308;KOITO;Nem;Nincs;-
2;115;CH_99872_62252;KOITO;Nem;Nincs;-
2;116;CH_99842_21073;KOITO;Nem;Nincs;-
2;117;CH_99862_40504;KOITO;Nem;Nincs;-
2;118;CH_99862_00207;KOITO;Nem;Nincs;-
2;119;CH_99861_00328;KOITO;Nem;Nincs;-
2;120;CH_99858_00035;KOITO;Nem;Nincs;-
2;121;CH_99842_61077;KOITO;Nem;Nincs;-
2;123;CH_99842_42255;KOITO;Nem;Nincs;-
2;124;CH_99842_41064;KOITO;Nem;Nincs;-
2;125;CH_99835_03124;KOITO;Nem;Nincs;-
2;126;CH_99835_03122;KOITO;Nem;Nincs;-
2;127;CH_99835_03114;KOITO;Nem;Nincs;-
2;129;CH_99821_01381;KOITO;Nem;Nincs;-
2;130;CH_99819_00022;KOITO;Nem;Nincs;-
2;131;CH_99821_00062;KOITO;Nem;Nincs;-
2;133;CH_99815_99034;KOITO;Igen;0;168 óra (7nap)
2;135;CH_99815_90227;KOITO;Igen;1;1680 óra (70 nap)
2;137;CH_99814_06028;KOITO;Nem;Nincs;-
2;139;CH_99814_01135;KOITO;Nem;Nincs;-
2;141;CH_99866_20608;KOITO;Nem;Nincs;-
2;201;CH_99875_61041;KOITO;Nem;Nincs;-
2;203;CH_99814_01143;KOITO;Nem;Nincs;-
2;204;CH_99814_02213;KOITO;Nem;Nincs;-
2;205;CH_99842_42246;KOITO;Nem;Nincs;-
2;206;CH_99842_73331;KOITO;Nem;Nincs;-
2;207;CH_99861_50519;KOITO;Nem;Nincs;-
2;208;CH_99861_50613;KOITO;Nem;Nincs;-
2;209;CH_99862_00606;KOITO;Nem;Nincs;-
2;210;CH_99862_70516;KOITO;Nem;Nincs;-
2;211;CH_99862_70711;KOITO;Nem;Nincs;-
2;212;CH_99863_00612;KOITO;Nem;Nincs;-
2;213;CH_99863_90705;KOITO;Nem;Nincs;-
2;214;CH_99864_70528;KOITO;Nem;Nincs;-
2;215;CH_99867_50508;KOITO;Nem;Nincs;-
2;216;CH_99872_62223;KOITO;Nem;Nincs;-
2;217;CH_99872_62232;KOITO;Nem;Nincs;-
2;218;CH_99875_61045;KOITO;Nem;Nincs;-
2;219;CH_99858_00037;KOITO;Nem;Nincs;-
2;220;CH_99862_00516;KOITO;Nem;Nincs;-
2;221;CH_99810_21101;KOITO;Nem;Nincs;-
2;222;CH_99812_01446;KOITO;Nem;Nincs;-
2;223;CH_99814_02197;KOITO;Nem;Nincs;-
2;224;CH_99872_64741;KOITO;Nem;Nincs;-
2;225;CH_99814_06019;KOITO;Nem;Nincs;-
2;227;CH_99815_99046;KOITO;Nem;Nincs;-
2;229;CH_99823_81061;KOITO;Nem;Nincs;-
2;231;CH_99835_03025;KOITO;Nem;Nincs;-
2;232;CH_99835_03036;KOITO;Nem;Nincs;-
2;233;CH_99842_44754;KOITO;Nem;Nincs;-
2;234;CH_99842_71035;KOITO;Nem;Nincs;-
2;235;CH_99842_61076;KOITO;Nem;Nincs;-
2;237;CH_99862_00106;KOITO;Nem;Nincs;-
2;238;CH_99863_00505;KOITO;Nem;Nincs;-
2;239;CH_99872_61029;KOITO;Nem;Nincs;-
2;240;CH_99872_61057;KOITO;Nem;Nincs;-
2;241;CH_99812_02411;KOITO;Nem;Nincs;-
2;242;CH_99814_01153;KOITO;Nem;Nincs;-
2;243;CH_99821_02301;KOITO;Nem;Nincs;-
2;245;CH_99861_80105;KOITO;Nem;Nincs;-
3;201;CH_99835_03117;KOITO;Nem;Nincs;-
3;203;CH_99862_70609;KOITO;Nem;Nincs;-
3;204;CH_99842_71532;KOITO;Nem;Nincs;-
3;207;CH_99835_03089;KOITO;Nem;Nincs;-
3;209;CH_99835_03055;KOITO;Nem;Nincs;-
3;211;CH_99814_06023;KOITO;Nem;Nincs;-
3;213;CH_99866_80611;KOITO;Nem;Nincs;-
3;214;CH_99861_80001;KOITO;Nem;Nincs;-
3;215;CH_99865_60205;KOITO;Nem;Nincs;-
3;216;CH_99861_00534;KOITO;Nem;Nincs;-
3;217;CH_99815_99039;KOITO;Igen;3;168 óra (7nap)
3;219;CH_99865_10609;KOITO;Nem;Nincs;-
3;220;CH_99875_61052;KOITO;Nem;Nincs;-
3;221;CH_99863_30101;KOITO;Nem;Nincs;-
3;222;CH_99861_75101;KOITO;Nem;Nincs;-
3;223;CH_99861_20001;KOITO;Nem;Nincs;-
3;224;CH_99861_00513;KOITO;Nem;Nincs;-
3;225;CH_99860_00010;KOITO;Nem;Nincs;-
3;227;CH_99814_01147;KOITO;Nem;Nincs;-
3;228;CH_99814_01156;KOITO;Nem;Nincs;-
3;229;CH_99814_02182;KOITO;Nem;Nincs;-
3;231;CH_99819_00039;KOITO;Nem;Nincs;-
3;232;CH_99821_70021;KOITO;Nem;Nincs;-
3;233;CH_99821_00063;KOITO;Nem;Nincs;-
3;235;CH_99821_95240;KOITO;Nem;Nincs;-
3;237;CH_99823_81250;KOITO;Nem;Nincs;-
3;239;CH_99830_02026;KOITO;Nem;Nincs;-
3;241;CH_99835_03097;KOITO;Nem;Nincs;-
3;243;CH_99840_56874;KOITO;Nem;Nincs;-
3;245;CH_99842_42254;KOITO;Nem;Nincs;-
3;247;CH_99842_61075;KOITO;Nem;Nincs;-
3;248;CH_99842_71044;KOITO;Nem;Nincs;-
3;249;CH_99842_71532_KEM;KOITO;Nem;Nincs;-
3;250;CH_99857_01021;KOITO;Nem;Nincs;-
4;201;CH_99870_51084;KOITO;Nem;Nincs;-
4;207;CH_10034_7224R;KOITO;Nem;Nincs;-
4;213;CH_96900_05365;KOITO;Nem;Nincs;-
4;217;CH_96900_05265;KOITO;Nem;Nincs;-
4;223;CH_96900_05120;KOITO;Nem;Nincs;-
4;227;CH_96900_05070;KOITO;Nem;Nincs;-
4;229;CH_99870_54771;KOITO;Nem;Nincs;-
4;231;CH_99835_03043;KOITO;Nem;Nincs;-
4;233;CH_99821_00061;KOITO;Nem;Nincs;-
4;235;CH_99815_69054;KOITO;Igen;3;168 óra (7nap)
4;237;CH_99815_99033;KOITO;Igen;3;168 óra (7nap)
4;239;CH_99870_54772;KOITO;Nem;Nincs;-
4;241;CH_99815_99048;KOITO;Igen;3;168 óra (7nap)
4;243;CH_99824_70402;KOITO;Igen;3;168 óra (7nap)
1;105;CLA_043153300;SQAVM;Nem;Nincs;-
1;106;CLA_043440691;SQAVM;Nem;Nincs;-
1;107;CLA_043054700;SQAVM;Nem;Nincs;-
1;108;CLA_043450595;SQAVM;Nem;Nincs;-
1;109;CLA_043471898;SQAVM;Nem;Nincs;-
1;110;CLA_043420593;SQAVM;Nem;Nincs;-
1;111;CLA_043472390;SQAVM;Nem;Nincs;-
1;112;CLA_043471197;SQAVM;Nem;Nincs;-
1;113;CLA_043472591;SQAVM;Nem;Nincs;-
1;114;CLA_043472694;SQAVM;Nem;Nincs;-
1;115;CLA_043471190;SQAVM;Nem;Nincs;-
1;116;CLA_033330115;SQAVM;Nem;Nincs;-
1;117;CLA_033103115;SQAVM;Nem;Nincs;-
1;118;CLA_010319151;SQAVM;Nem;Nincs;-
1;120;CLA_119220115;SQAVM;Nem;Nincs;-
1;121;CLA_119431115;SQAVM;Nem;Nincs;-
1;122;CLA_043551090;SQAVM;Nem;Nincs;-
1;123;CLA_043432690;SQAVM;Nem;Nincs;-
1;124;CLA_043471195;SQAVM;Nem;Nincs;-
1;125;CLA_043470793;SQAVM;Nem;Nincs;-
1;205;CLA_001264680;SQAVM;Nem;Nincs;-
1;207;CLA_032027650;SQAVM;Nem;Nincs;-
1;208;CLA_043052200;SQAVM;Nem;Nincs;-
1;209;CLA_010348152;SQAVM;Nem;Nincs;-
1;210;CLA_010363090;SQAVM;Nem;Nincs;-
1;211;CLA_043471180;SQAVM;Nem;Nincs;-
1;212;CLA_043440691;SQAVM;Nem;Nincs;-
1;213;CLA_043470790;SQAVM;Nem;Nincs;-
1;214;CLA_033392115;SQAVM;Nem;Nincs;-
1;215;CLA_119221115;SQAVM;Nem;Nincs;-
1;216;CLA_043471591;SQAVM;Nem;Nincs;-
1;217;CLA_043572693;SQAVM;Nem;Nincs;-
1;218;CLA_032021855;SQAVM;Nem;Nincs;-
1;219;CLA_032022102;SQAVM;Nem;Nincs;-
1;220;CLA_032022108;SQAVM;Nem;Nincs;-
1;221;CLA_050015659;SQAVM;Nem;Nincs;-
1;222;CLA_043541092;SQAVM;Nem;Nincs;-
1;223;CLA_043541091;SQAVM;Nem;Nincs;-
1;224;CLA_043104700;SQAVM;Nem;Nincs;-
1;225;CLA_043370385;SQAVM;Nem;Nincs;-
1;227;CLA_051310100;SQAVM;Nem;Nincs;-
1;229;CLA_010364050;SQAVM;Nem;Nincs;-
2;101;CLA_051369500;SQAVM;Igen;2;1 év
2;103;CLA_002035251;SQAVM;Nem;Nincs;-
2;104;CLA_032022131;SQAVM;Nem;Nincs;-
2;105;CLA_032022135;SQAVM;Nem;Nincs;-
2;106;CLA_032022133;SQAVM;Nem;Nincs;-
2;107;CLA_032022151;SQAVM;Nem;Nincs;-
2;108;CLA_032022173;SQAVM;Nem;Nincs;-
2;109;CLA_032022510;SQAVM;Nem;Nincs;-
2;110;CLA_032022512;SQAVM;Nem;Nincs;-
2;111;CLA_032022571;SQAVM;Nem;Nincs;-
2;113;CLA_032026084;SQAVM;Nem;Nincs;-
2;114;CLA_032022174;SQAVM;Nem;Nincs;-
2;115;CLA_033470115;SQAVM;Nem;Nincs;-
2;116;CLA_033473115;SQAVM;Nem;Nincs;-
2;117;CLA_033561115;SQAVM;Nem;Nincs;-
2;120;CLA_043471594;SQAVM;Nem;Nincs;-
2;121;CLA_032022586;SQAVM;Nem;Nincs;-
2;122;CLA_032022585;SQAVM;Nem;Nincs;-
2;123;CLA_033221115;SQAVM;Nem;Nincs;-
2;124;CLA_032022598;SQAVM;Nem;Nincs;-
2;125;CLA_032022597;SQAVM;Nem;Nincs;-
2;126;CLA_032022500;SQAVM;Nem;Nincs;-
